Customer Classification,YoY Difference,Order?,Year,First Purchase,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID
Consistent,32,1,2021,2018,6811,CA-2021-156237,14/09/2021,15/09/2021,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585,1,0.7,-18.0385,PS-18760
Consistent,32,1,2021,2018,6810,CA-2021-156237,14/09/2021,15/09/2021,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2,0.7,-2.588,PS-18760
New,,1,2018,2018,6640,CA-2018-108609,31/10/2018,02/11/2018,Second Class,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264,AJ-10780
New,,1,2018,2018,6298,CA-2018-141313,28/12/2018,01/01/2019,Standard Class,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76,4,0,66.6272,AJ-10780
New,,1,2018,2018,6297,CA-2018-141313,28/12/2018,01/01/2019,Standard Class,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,AJ-10780
New,,1,2018,2018,6296,CA-2018-141313,28/12/2018,01/01/2019,Standard Class,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,6,0,503.7822,AJ-10780
New,,1,2018,2018,867,CA-2018-149020,10/01/2018,15/01/2018,Standard Class,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0,21.2954,AJ-10780
New,,1,2018,2018,866,CA-2018-149020,10/01/2018,15/01/2018,Standard Class,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004272,Office Supplies,Labels,Avery 482,2.89,1,0,1.3583,AJ-10780
Consistent,32,1,2021,2018,9122,CA-2021-122007,18/03/2021,20/03/2021,Second Class,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.3494,JK-15325
Consistent,48,1,2020,2018,8764,CA-2020-112578,29/12/2020,02/01/2021,Standard Class,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,0,7.2696,FO-14305
Consistent,48,1,2020,2018,8763,CA-2020-112578,29/12/2020,02/01/2021,Standard Class,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0,4.0687,FO-14305
Consistent,48,1,2020,2018,6138,US-2020-142251,31/10/2020,04/11/2020,Second Class,Frank Olsen,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,6,0.2,11.2224,FO-14305
Consistent,-158,1,2019,2018,7295,CA-2019-148964,26/05/2019,31/05/2019,Standard Class,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0,7.8936,RD-19900
Consistent,-158,1,2019,2018,5803,CA-2019-163440,22/03/2019,24/03/2019,First Class,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988,RD-19900
Consistent,48,1,2020,2018,7566,US-2020-166660,30/01/2020,01/02/2020,Second Class,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,0,7.7728,TB-21250
Consistent,48,1,2020,2018,7565,US-2020-166660,30/01/2020,01/02/2020,Second Class,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,TB-21250
Consistent,48,1,2020,2018,6030,US-2020-112970,14/11/2020,15/11/2020,First Class,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0,2.8536,TB-21250
Consistent,48,1,2020,2018,3449,CA-2020-162614,07/10/2020,13/10/2020,Standard Class,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264,2,0.2,8.8608,TB-21250
Consistent,-158,1,2019,2018,7439,CA-2019-145457,24/03/2019,27/03/2019,Second Class,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0,13.132,CP-12085
Consistent,-158,1,2019,2018,6046,CA-2019-113215,03/09/2019,08/09/2019,Standard Class,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307,CP-12085
New,,1,2018,2018,3267,US-2018-126571,11/10/2018,15/10/2018,Standard Class,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,67.9833,JF-15565
New,,1,2018,2018,3266,US-2018-126571,11/10/2018,15/10/2018,Standard Class,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2,0.2,10.5714,JF-15565
New,,1,2018,2018,6529,CA-2018-146864,22/12/2018,26/12/2018,Standard Class,Bradley Talbott,Home Office,United States,New York City,New York,10024,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,4,0,56.264,BT-11530
New,,1,2018,2018,3079,CA-2018-104780,21/05/2018,25/05/2018,Standard Class,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,31.84,8,0,10.5072,BT-11530
Consistent,-158,1,2019,2018,5832,CA-2019-111206,18/07/2019,22/07/2019,Standard Class,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0,176.7864,RF-19735
Consistent,-158,1,2019,2018,4197,US-2019-134271,18/04/2019,23/04/2019,Second Class,Roland Fjeld,Consumer,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0,10.3071,RF-19735
Consistent,48,1,2020,2018,2880,CA-2020-152072,15/01/2020,19/01/2020,Standard Class,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0,91.7892,Dp-13240
Consistent,48,1,2020,2018,2879,CA-2020-152072,15/01/2020,19/01/2020,Standard Class,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,2,0,1.3514,Dp-13240
Consistent,48,1,2020,2018,2878,CA-2020-152072,15/01/2020,19/01/2020,Standard Class,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,2,0,24.5998,Dp-13240
Consistent,18,1,2021,2019,8425,CA-2021-150091,12/10/2021,16/10/2021,Standard Class,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0,129.294,NP-18670
Consistent,18,1,2021,2019,8424,CA-2021-150091,12/10/2021,16/10/2021,Standard Class,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0,17.4064,NP-18670
Consistent,18,1,2021,2019,8423,CA-2021-150091,12/10/2021,16/10/2021,Standard Class,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0,8.771,NP-18670
Consistent,18,1,2021,2019,8422,CA-2021-150091,12/10/2021,16/10/2021,Standard Class,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,NP-18670
Consistent,18,1,2021,2019,8021,CA-2021-167227,02/11/2021,05/11/2021,First Class,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,NP-18670
Consistent,18,1,2021,2019,8020,CA-2021-167227,02/11/2021,05/11/2021,First Class,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0,20.975,NP-18670
Sleeping,32,0,2021,2018,,,,,,Irene Maddox,,,,,,,,,,,,,,,IM-15070
Consistent,32,1,2021,2018,7177,US-2021-141677,26/03/2021,30/03/2021,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174,HK-14890
Consistent,32,1,2021,2018,7176,US-2021-141677,26/03/2021,30/03/2021,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8,0.8,-226.6368,HK-14890
Consistent,32,1,2021,2018,7175,US-2021-141677,26/03/2021,30/03/2021,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235,HK-14890
Consistent,32,1,2021,2018,7174,US-2021-141677,26/03/2021,30/03/2021,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905,HK-14890
Consistent,32,1,2021,2018,7173,US-2021-141677,26/03/2021,30/03/2021,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995,HK-14890
Consistent,32,1,2021,2018,2186,CA-2021-124576,01/08/2021,04/08/2021,Second Class,Heather Kirkland,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,0.2,18.5274,HK-14890
Consistent,32,1,2021,2018,205,CA-2021-126382,03/06/2021,07/06/2021,Standard Class,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,HK-14890
Consistent,48,1,2020,2018,638,US-2020-123470,15/08/2020,21/08/2020,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328,ME-17725
Consistent,48,1,2020,2018,637,US-2020-123470,15/08/2020,21/08/2020,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468,ME-17725
Consistent,-6,1,2021,2020,9119,CA-2021-153045,19/01/2021,24/01/2021,Second Class,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,21.696,4,0.2,7.0512,NS-18505
Consistent,-6,1,2021,2020,9118,CA-2021-153045,19/01/2021,24/01/2021,Second Class,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,-63.3765,NS-18505
Consistent,-6,1,2021,2020,9117,CA-2021-153045,19/01/2021,24/01/2021,Second Class,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.968,2,0.2,6.3936,NS-18505
Consistent,-6,1,2021,2020,9116,CA-2021-153045,19/01/2021,24/01/2021,Second Class,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,-93.08,NS-18505
Consistent,-6,1,2021,2020,7608,CA-2021-121195,24/12/2021,27/12/2021,First Class,Neola Schneider,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824,NS-18505
Consistent,-6,1,2021,2020,2217,CA-2021-129378,01/10/2021,02/10/2021,First Class,Neola Schneider,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.503200000,NS-18505
Consistent,-6,1,2021,2020,2216,CA-2021-129378,01/10/2021,02/10/2021,First Class,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0,60.49,NS-18505
Consistent,-6,1,2021,2020,2215,CA-2021-129378,01/10/2021,02/10/2021,First Class,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,0.2,20.8494,NS-18505
Consistent,-6,1,2021,2020,2214,CA-2021-129378,01/10/2021,02/10/2021,First Class,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.504,NS-18505
Consistent,-158,1,2019,2018,3023,CA-2019-123568,08/11/2019,14/11/2019,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65,SC-20095
Consistent,-158,1,2019,2018,3022,CA-2019-123568,08/11/2019,14/11/2019,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0,22.0077,SC-20095
Consistent,-158,1,2019,2018,3021,CA-2019-123568,08/11/2019,14/11/2019,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,92.94,3,0,41.823,SC-20095
Consistent,-158,1,2019,2018,3020,CA-2019-123568,08/11/2019,14/11/2019,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04,3,0,0.2016,SC-20095
New,,1,2018,2018,7398,CA-2018-141649,30/09/2018,30/09/2018,Same Day,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,DM-12955
New,,1,2018,2018,4565,CA-2018-101175,09/12/2018,14/12/2018,Standard Class,Dario Medina,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,6,0.2,-1.2588,DM-12955
New,,1,2018,2018,9428,CA-2018-167486,27/11/2018,01/12/2018,Standard Class,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,39.98,JO-15145
New,,1,2018,2018,7181,CA-2018-106054,06/01/2018,07/01/2018,First Class,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,3,0,5.2398,JO-15145
New,,1,2018,2018,6423,CA-2018-159121,26/07/2018,01/08/2018,Standard Class,Jack O'Briant,Corporate,United States,Draper,Utah,84020,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93,7,0,34.6983,JO-15145
New,,1,2018,2018,4829,CA-2018-152562,01/11/2018,08/11/2018,Standard Class,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,3,0,1.6356,JO-15145
New,,1,2018,2018,4828,CA-2018-152562,01/11/2018,08/11/2018,Standard Class,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.4656,JO-15145
Consistent,32,1,2021,2018,5940,CA-2021-122077,19/05/2021,25/05/2021,Standard Class,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,13.216,4,0.2,4.2952,JF-15295
Consistent,32,1,2021,2018,5939,CA-2021-122077,19/05/2021,25/05/2021,Standard Class,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992,1,0.2,9.5992,JF-15295
Consistent,32,1,2021,2018,2634,US-2021-110604,15/05/2021,20/05/2021,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,24.858,JF-15295
Consistent,32,1,2021,2018,2633,US-2021-110604,15/05/2021,20/05/2021,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,2,0.2,4.2624,JF-15295
Consistent,32,1,2021,2018,2632,US-2021-110604,15/05/2021,20/05/2021,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,0,17.1828,JF-15295
Consistent,-158,1,2019,2018,4049,US-2019-166520,16/07/2019,19/07/2019,First Class,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,10,0,191.968,KE-16420
Consistent,-158,1,2019,2018,4048,US-2019-166520,16/07/2019,19/07/2019,First Class,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,80.88,3,0,39.6312,KE-16420
Consistent,-158,1,2019,2018,3970,US-2019-163685,01/06/2019,05/06/2019,Standard Class,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,KE-16420
Consistent,-158,1,2019,2018,3969,US-2019-163685,01/06/2019,05/06/2019,Standard Class,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648,KE-16420
Consistent,-34,1,2020,2019,9679,CA-2020-144785,18/04/2020,23/04/2020,Standard Class,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1,0,1.8468,CS-12490
Consistent,-34,1,2020,2019,9678,CA-2020-144785,18/04/2020,23/04/2020,Standard Class,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,0,2.0271,CS-12490
Consistent,-34,1,2020,2019,8137,CA-2020-118073,12/08/2020,16/08/2020,Standard Class,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,7,0.45,-255.5875,CS-12490
Consistent,-34,1,2020,2019,3378,CA-2020-100671,01/11/2020,04/11/2020,First Class,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.979500000,CS-12490
